Seizure,Eth,USD,Take,Refund,CumTake,ShardToEth,Prize,CumPrize
237,0.3278351998,983.5055995,0.001639175999,0.3261960238,0.1752861759,0.001639175999,0.0008195879996,0.08764308795
238,0.3304578814,991.3736443,0.001652289407,0.328805592,0.1769384653,0.001652289407,0.0008261447036,0.08846923266
239,0.3331015445,999.3046335,0.001665507722,0.3314360368,0.178603973,0.001665507722,0.0008327538612,0.08930198652
240,0.3357663569,1007.299071,0.001678831784,0.3340875251,0.1802828048,0.001678831784,0.0008394158921,0.09014140241
241,0.3384524877,1015.357463,0.001692262439,0.3367602253,0.1819750673,0.001692262439,0.0008461312193,0.09098753363
242,0.3411601076,1023.480323,0.001705800538,0.3394543071,0.1836808678,0.001705800538,0.000852900269,0.0918404339
243,0.3438893885,1031.668165,0.001719446942,0.3421699415,0.1854003147,0.001719446942,0.0008597234712,0.09270015737
244,0.3466405036,1039.921511,0.001733202518,0.3449073011,0.1871335173,0.001733202518,0.000866601259,0.09356675863
245,0.3494136276,1048.240883,0.001747068138,0.3476665595,0.1888805854,0.001747068138,0.000873534069,0.0944402927
246,0.3522089366,1056.62681,0.001761044683,0.3504478919,0.1906416301,0.001761044683,0.0008805223416,0.09532081504
247,0.3550266081,1065.079824,0.001775133041,0.3532514751,0.1924167631,0.001775133041,0.0008875665203,0.09620838156
248,0.357866821,1073.600463,0.001789334105,0.3560774869,0.1942060972,0.001789334105,0.0008946670525,0.09710304861
249,0.3607297556,1082.189267,0.001803648778,0.3589261068,0.196009746,0.001803648778,0.0009018243889,0.098004873
250,0.3636155936,1090.846781,0.001818077968,0.3617975156,0.197827824,0.001818077968,0.000909038984,0.09891391198
251,0.3665245183,1099.573555,0.001832622592,0.3646918958,0.1996604466,0.001832622592,0.0009163112959,0.09983022328
252,0.3694567145,1108.370143,0.001847283572,0.3676094309,0.2015077301,0.001847283572,0.0009236417862,0.1007538651
253,0.3724123682,1117.237105,0.001862061841,0.3705503064,0.203369792,0.001862061841,0.0009310309205,0.101684896
254,0.3753916672,1126.175001,0.001876958336,0.3735147088,0.2052467503,0.001876958336,0.0009384791679,0.1026233752
255,0.3783948005,1135.184401,0.001891974002,0.3765028265,0.2071387243,0.001891974002,0.0009459870012,0.1035693622
256,0.3814219589,1144.265877,0.001907109794,0.3795148491,0.2090458341,0.001907109794,0.0009535548972,0.1045229171
257,0.3844733346,1153.420004,0.001922366673,0.3825509679,0.2109682008,0.001922366673,0.0009611833364,0.1054841004
258,0.3875491212,1162.647364,0.001937745606,0.3856113756,0.2129059464,0.001937745606,0.0009688728031,0.1064529732
259,0.3906495142,1171.948543,0.001953247571,0.3886962666,0.214859194,0.001953247571,0.0009766237855,0.107429597
260,0.3937747103,1181.324131,0.001968873552,0.3918058368,0.2168280675,0.001968873552,0.0009844367758,0.1084140338
261,0.396924908,1190.774724,0.00198462454,0.3949402835,0.218812692,0.00198462454,0.00099231227,0.109406346
262,0.4001003073,1200.300922,0.002000501536,0.3980998057,0.2208131936,0.002000501536,0.001000250768,0.1104065968
263,0.4033011097,1209.903329,0.002016505549,0.4012846042,0.2228296991,0.002016505549,0.001008252774,0.1114148496
264,0.4065275186,1219.582556,0.002032637593,0.404494881,0.2248623367,0.002032637593,0.001016318797,0.1124311684
265,0.4097797388,1229.339216,0.002048898694,0.4077308401,0.2269112354,0.002048898694,0.001024449347,0.1134556177
266,0.4130579767,1239.17393,0.002065289883,0.4109926868,0.2289765253,0.002065289883,0.001032644942,0.1144882627
267,0.4163624405,1249.087321,0.002081812202,0.4142806283,0.2310583375,0.002081812202,0.001040906101,0.1155291688
268,0.41969334,1259.08002,0.0020984667,0.4175948733,0.2331568042,0.0020984667,0.00104923335,0.1165784021
269,0.4230508867,1269.15266,0.002115254434,0.4209356323,0.2352720586,0.002115254434,0.001057627217,0.1176360293
270,0.4264352938,1279.305881,0.002132176469,0.4243031174,0.2374042351,0.002132176469,0.001066088235,0.1187021176
271,0.4298467762,1289.540329,0.002149233881,0.4276975423,0.239553469,0.002149233881,0.00107461694,0.1197767345
272,0.4332855504,1299.856651,0.002166427752,0.4311191226,0.2417198967,0.002166427752,0.001083213876,0.1208599484
273,0.4367518348,1310.255504,0.002183759174,0.4345680756,0.2439036559,0.002183759174,0.001091879587,0.121951828
274,0.4402458495,1320.737548,0.002201229247,0.4380446202,0.2461048852,0.002201229247,0.001100614624,0.1230524426
275,0.4437678163,1331.303449,0.002218839081,0.4415489772,0.2483237242,0.002218839081,0.001109419541,0.1241618621
276,0.4473179588,1341.953876,0.002236589794,0.445081369,0.250560314,0.002236589794,0.001118294897,0.125280157
277,0.4508965025,1352.689507,0.002254482512,0.4486420199,0.2528147966,0.002254482512,0.001127241256,0.1264073983
278,0.4545036745,1363.511023,0.002272518372,0.4522311561,0.2550873149,0.002272518372,0.001136259186,0.1275436575
279,0.4581397039,1374.419112,0.002290698519,0.4558490054,0.2573780134,0.002290698519,0.00114534926,0.1286890067
280,0.4618048215,1385.414465,0.002309024108,0.4594957974,0.2596870375,0.002309024108,0.001154512054,0.1298435188
281,0.4654992601,1396.49778,0.0023274963,0.4631717638,0.2620145338,0.0023274963,0.00116374815,0.1310072669
282,0.4692232542,1407.669762,0.002346116271,0.4668771379,0.2643606501,0.002346116271,0.001173058135,0.1321803251
283,0.4729770402,1418.931121,0.002364885201,0.470612155,0.2667255353,0.002364885201,0.0011824426,0.1333627677
284,0.4767608565,1430.28257,0.002383804283,0.4743770522,0.2691093396,0.002383804283,0.001191902141,0.1345546698
285,0.4805749434,1441.72483,0.002402874717,0.4781720687,0.2715122143,0.002402874717,0.001201437358,0.1357561072
286,0.4844195429,1453.258629,0.002422097715,0.4819974452,0.273934312,0.002422097715,0.001211048857,0.136967156
287,0.4882948993,1464.884698,0.002441474496,0.4858534248,0.2763757865,0.002441474496,0.001220737248,0.1381878933
288,0.4922012585,1476.603775,0.002461006292,0.4897402522,0.2788367928,0.002461006292,0.001230503146,0.1394183964
289,0.4961388685,1488.416606,0.002480694343,0.4936581742,0.2813174872,0.002480694343,0.001240347171,0.1406587436
290,0.5001079795,1500.323938,0.002500539897,0.4976074396,0.2838180271,0.002500539897,0.001250269949,0.1419090135
291,0.5041088433,1512.32653,0.002520544217,0.5015882991,0.2863385713,0.002520544217,0.001260272108,0.1431692856
292,0.508141714,1524.425142,0.00254070857,0.5056010055,0.2888792799,0.00254070857,0.001270354285,0.1444396399
293,0.5122068478,1536.620543,0.002561034239,0.5096458135,0.2914403141,0.002561034239,0.001280517119,0.145720157
294,0.5163045025,1548.913508,0.002581522513,0.51372298,0.2940218366,0.002581522513,0.001290761256,0.1470109183
295,0.5204349386,1561.304816,0.002602174693,0.5178327639,0.2966240113,0.002602174693,0.001301087346,0.1483120056
296,0.5245984181,1573.795254,0.00262299209,0.521975426,0.2992470034,0.00262299209,0.001311496045,0.1496235017
297,0.5287952054,1586.385616,0.002643976027,0.5261512294,0.3018909794,0.002643976027,0.001321988014,0.1509454897
298,0.5330255671,1599.076701,0.002665127835,0.5303604392,0.3045561072,0.002665127835,0.001332563918,0.1522780536
299,0.5372897716,1611.869315,0.002686448858,0.5346033227,0.3072425561,0.002686448858,0.001343224429,0.1536212781
300,0.5415880898,1624.764269,0.002707940449,0.5388801493,0.3099504966,0.002707940449,0.001353970224,0.1549752483
301,0.5459207945,1637.762383,0.002729603972,0.5431911905,0.3126801005,0.002729603972,0.001364801986,0.1563400503
302,0.5502881608,1650.864483,0.002751440804,0.54753672,0.3154315413,0.002751440804,0.001375720402,0.1577157707
303,0.5546904661,1664.071398,0.002773452331,0.5519170138,0.3182049937,0.002773452331,0.001386726165,0.1591024968
304,0.5591279899,1677.38397,0.002795639949,0.5563323499,0.3210006336,0.002795639949,0.001397819975,0.1605003168
305,0.5636010138,1690.803041,0.002818005069,0.5607830087,0.3238186387,0.002818005069,0.001409002534,0.1619093193
306,0.5681098219,1704.329466,0.002840549109,0.5652692728,0.3266591878,0.002840549109,0.001420274555,0.1633295939
307,0.5726547005,1717.964101,0.002863273502,0.569791427,0.3295224613,0.002863273502,0.001431636751,0.1647612306
308,0.5772359381,1731.707814,0.00288617969,0.5743497584,0.332408641,0.00288617969,0.001443089845,0.1662043205
309,0.5818538256,1745.561477,0.002909269128,0.5789445564,0.3353179101,0.002909269128,0.001454634564,0.1676589551
310,0.5865086562,1759.525969,0.002932543281,0.5835761129,0.3382504534,0.002932543281,0.00146627164,0.1691252267
311,0.5912007254,1773.602176,0.002956003627,0.5882447218,0.341206457,0.002956003627,0.001478001814,0.1706032285
312,0.5959303312,1787.790994,0.002979651656,0.5929506796,0.3441861087,0.002979651656,0.001489825828,0.1720930543
313,0.6006977739,1802.093322,0.003003488869,0.597694285,0.3471895975,0.003003488869,0.001501744435,0.1735947988
314,0.6055033561,1816.510068,0.00302751678,0.6024758393,0.3502171143,0.00302751678,0.00151375839,0.1751085572
315,0.6103473829,1831.042149,0.003051736915,0.607295646,0.3532688512,0.003051736915,0.001525868457,0.1766344256
316,0.615230162,1845.690486,0.00307615081,0.6121540112,0.356345002,0.00307615081,0.001538075405,0.178172501
317,0.6201520033,1860.45601,0.003100760016,0.6170512433,0.3594457621,0.003100760016,0.001550380008,0.179722881
318,0.6251132193,1875.339658,0.003125566097,0.6219876532,0.3625713282,0.003125566097,0.001562783048,0.1812856641
319,0.6301141251,1890.342375,0.003150570625,0.6269635544,0.3657218988,0.003150570625,0.001575285313,0.1828609494
320,0.6351550381,1905.465114,0.00317577519,0.6319792629,0.368897674,0.00317577519,0.001587887595,0.184448837
321,0.6402362784,1920.708835,0.003201181392,0.637035097,0.3720988554,0.003201181392,0.001600590696,0.1860494277
322,0.6453581686,1936.074506,0.003226790843,0.6421313777,0.3753256462,0.003226790843,0.001613395421,0.1876628231
323,0.6505210339,1951.563102,0.00325260517,0.6472684288,0.3785782514,0.00325260517,0.001626302585,0.1892891257
324,0.6557252022,1967.175607,0.003278626011,0.6524465762,0.3818568774,0.003278626011,0.001639313006,0.1909284387
325,0.6609710038,1982.913011,0.003304855019,0.6576661488,0.3851617324,0.003304855019,0.00165242751,0.1925808662
326,0.6662587719,1998.776316,0.003331293859,0.662927478,0.3884930263,0.003331293859,0.00166564693,0.1942465131
327,0.671588842,2014.766526,0.00335794421,0.6682308978,0.3918509705,0.00335794421,0.001678972105,0.1959254852
328,0.6769615528,2030.884658,0.003384807764,0.673576745,0.3952357782,0.003384807764,0.001692403882,0.1976178891
329,0.6823772452,2047.131736,0.003411886226,0.678965359,0.3986476645,0.003411886226,0.001705943113,0.1993238322
330,0.6878362632,2063.508789,0.003439181316,0.6843970818,0.4020868458,0.003439181316,0.001719590658,0.2010434229
331,0.6933389533,2080.01686,0.003466694766,0.6898722585,0.4055535406,0.003466694766,0.001733347383,0.2027767703
332,0.6988856649,2096.656995,0.003494428324,0.6953912366,0.4090479689,0.003494428324,0.001747214162,0.2045239844
333,0.7044767502,2113.430251,0.003522383751,0.7009543665,0.4125703526,0.003522383751,0.001761191876,0.2062851763
334,0.7101125642,2130.337693,0.003550562821,0.7065620014,0.4161209154,0.003550562821,0.001775281411,0.2080604577
335,0.7157934647,2147.380394,0.003578967324,0.7122144974,0.4196998828,0.003578967324,0.001789483662,0.2098499414
336,0.7215198124,2164.559437,0.003607599062,0.7179122134,0.4233074818,0.003607599062,0.001803799531,0.2116537409
337,0.7272919709,2181.875913,0.003636459855,0.7236555111,0.4269439417,0.003636459855,0.001818229927,0.2134719708
338,0.7331103067,2199.33092,0.003665551534,0.7294447552,0.4306094932,0.003665551534,0.001832775767,0.2153047466
339,0.7389751892,2216.925567,0.003694875946,0.7352803132,0.4343043692,0.003694875946,0.001847437973,0.2171521846
340,0.7448869907,2234.660972,0.003724434953,0.7411625557,0.4380288041,0.003724434953,0.001862217477,0.2190144021
341,0.7508460866,2252.53826,0.003754230433,0.7470918562,0.4417830346,0.003754230433,0.001877115216,0.2208915173
342,0.7568528553,2270.558566,0.003784264276,0.753068591,0.4455672988,0.003784264276,0.001892132138,0.2227836494
343,0.7629076781,2288.723034,0.003814538391,0.7590931397,0.4493818372,0.003814538391,0.001907269195,0.2246909186
344,0.7690109396,2307.032819,0.003845054698,0.7651658849,0.4532268919,0.003845054698,0.001922527349,0.226613446
345,0.7751630271,2325.489081,0.003875815135,0.7712872119,0.4571027071,0.003875815135,0.001937907568,0.2285513535
346,0.7813643313,2344.092994,0.003906821656,0.7774575096,0.4610095287,0.003906821656,0.001953410828,0.2305047644
347,0.7876152459,2362.845738,0.00393807623,0.7836771697,0.4649476049,0.00393807623,0.001969038115,0.2324738025
348,0.7939161679,2381.748504,0.00396958084,0.7899465871,0.4689171858,0.00396958084,0.00198479042,0.2344585929
349,0.8002674973,2400.802492,0.004001337486,0.7962661598,0.4729185233,0.004001337486,0.002000668743,0.2364592616
350,0.8066696372,2420.008912,0.004033348186,0.802636289,0.4769518715,0.004033348186,0.002016674093,0.2384759357
351,0.8131229943,2439.368983,0.004065614972,0.8090573794,0.4810174864,0.004065614972,0.002032807486,0.2405087432
352,0.8196279783,2458.883935,0.004098139891,0.8155298384,0.4851156263,0.004098139891,0.002049069946,0.2425578132
353,0.8261850021,2478.555006,0.004130925011,0.8220540771,0.4892465513,0.004130925011,0.002065462505,0.2446232757
354,0.8327944821,2498.383446,0.004163972411,0.8286305097,0.4934105237,0.004163972411,0.002081986205,0.2467052619
355,0.839456838,2518.370514,0.00419728419,0.8352595538,0.4976078079,0.00419728419,0.002098642095,0.248803904
356,0.8461724927,2538.517478,0.004230862463,0.8419416302,0.5018386704,0.004230862463,0.002115431232,0.2509193352
357,0.8529418726,2558.825618,0.004264709363,0.8486771633,0.5061033798,0.004264709363,0.002132354682,0.2530516899
358,0.8597654076,2579.296223,0.004298827038,0.8554665806,0.5104022068,0.004298827038,0.002149413519,0.2552011034
359,0.8666435309,2599.930593,0.004333217654,0.8623103132,0.5147354244,0.004333217654,0.002166608827,0.2573677122
360,0.8735766791,2620.730037,0.004367883396,0.8692087957,0.5191033078,0.004367883396,0.002183941698,0.2595516539
361,0.8805652925,2641.695878,0.004402826463,0.8761624661,0.5235061343,0.004402826463,0.002201413231,0.2617530672
362,0.8876098149,2662.829445,0.004438049074,0.8831717658,0.5279441834,0.004438049074,0.002219024537,0.2639720917
363,0.8947106934,2684.13208,0.004473553467,0.8902371399,0.5324177368,0.004473553467,0.002236776734,0.2662088684
364,0.901868379,2705.605137,0.004509341895,0.8973590371,0.5369270787,0.004509341895,0.002254670947,0.2684635394
365,0.909083326,2727.249978,0.00454541663,0.9045379094,0.5414724954,0.00454541663,0.002272708315,0.2707362477
366,0.9163559926,2749.067978,0.004581779963,0.9117742126,0.5460542753,0.004581779963,0.002290889981,0.2730271377
367,0.9236868405,2771.060522,0.004618434203,0.9190684063,0.5506727095,0.004618434203,0.002309217101,0.2753363548
368,0.9310763353,2793.229006,0.004655381676,0.9264209536,0.5553280912,0.004655381676,0.002327690838,0.2776640456
369,0.9385249459,2815.574838,0.00469262473,0.9338323212,0.5600207159,0.00469262473,0.002346312365,0.280010358
370,0.9460331455,2838.099437,0.004730165728,0.9413029798,0.5647508817,0.004730165728,0.002365082864,0.2823754408
371,0.9536014107,2860.804232,0.004768007053,0.9488334036,0.5695188887,0.004768007053,0.002384003527,0.2847594444
372,0.961230222,2883.690666,0.00480615111,0.9564240708,0.5743250398,0.00480615111,0.002403075555,0.2871625199
373,0.9689200637,2906.760191,0.004844600319,0.9640754634,0.5791696402,0.004844600319,0.002422300159,0.2895848201
374,0.9766714242,2930.014273,0.004883357121,0.9717880671,0.5840529973,0.004883357121,0.002441678561,0.2920264986
375,0.9844847956,2953.454387,0.004922423978,0.9795623717,0.5889754213,0.004922423978,0.002461211989,0.2944877106
376,0.992360674,2977.082022,0.00496180337,0.9873988706,0.5939372246,0.00496180337,0.002480901685,0.2969686123
377,1.000299559,3000.898678,0.005001497797,0.9952980616,0.5989387224,0.005001497797,0.002500748898,0.2994693612
378,1.008301956,3024.905868,0.005041509779,1.003260446,0.6039802322,0.005041509779,0.00252075489,0.3019901161
379,1.016368372,3049.105115,0.005081841858,1.01128653,0.6090620741,0.005081841858,0.002540920929,0.304531037
380,1.024499318,3073.497955,0.005122496592,1.019376822,0.6141845706,0.005122496592,0.002561248296,0.3070922853
381,1.032695313,3098.085939,0.005163476565,1.027531836,0.6193480472,0.005163476565,0.002581738283,0.3096740236
382,1.040956876,3122.870627,0.005204784378,1.035752091,0.6245528316,0.005204784378,0.002602392189,0.3122764158
383,1.049284531,3147.853592,0.005246422653,1.044038108,0.6297992542,0.005246422653,0.002623211326,0.3148996271
384,1.057678807,3173.03642,0.005288394034,1.052390413,0.6350876483,0.005288394034,0.002644197017,0.3175438241
385,1.066140237,3198.420712,0.005330701186,1.060809536,0.6404183495,0.005330701186,0.002665350593,0.3202091747
386,1.074669359,3224.008077,0.005373346796,1.069296012,0.6457916963,0.005373346796,0.002686673398,0.3228958481
387,1.083266714,3249.800142,0.00541633357,1.07785038,0.6512080298,0.00541633357,0.002708166785,0.3256040149
388,1.091932848,3275.798543,0.005459664239,1.086473183,0.6566676941,0.005459664239,0.002729832119,0.328333847
389,1.100668311,3302.004932,0.005503341553,1.095164969,0.6621710356,0.005503341553,0.002751670776,0.3310855178
390,1.109473657,3328.420971,0.005547368285,1.103926289,0.6677184039,0.005547368285,0.002773684142,0.333859202
391,1.118349446,3355.048339,0.005591747231,1.112757699,0.6733101511,0.005591747231,0.002795873616,0.3366550756
392,1.127296242,3381.888725,0.005636481209,1.121659761,0.6789466323,0.005636481209,0.002818240605,0.3394733162
393,1.136314612,3408.943835,0.005681573059,1.130633039,0.6846282054,0.005681573059,0.002840786529,0.3423141027
394,1.145405129,3436.215386,0.005727025643,1.139678103,0.690355231,0.005727025643,0.002863512822,0.3451776155
395,1.15456837,3463.705109,0.005772841848,1.148795528,0.6961280729,0.005772841848,0.002886420924,0.3480640364
396,1.163804917,3491.41475,0.005819024583,1.157985892,0.7019470975,0.005819024583,0.002909512292,0.3509735487
397,1.173115356,3519.346068,0.00586557678,1.167249779,0.7078126743,0.00586557678,0.00293278839,0.3539063371
398,1.182500279,3547.500836,0.005912501394,1.176587777,0.7137251757,0.005912501394,0.002956250697,0.3568625878
399,1.191960281,3575.880843,0.005959801405,1.18600048,0.7196849771,0.005959801405,0.002979900703,0.3598424885
400,1.201495963,3604.48789,0.006007479816,1.195488483,0.7256924569,0.006007479816,0.003003739908,0.3628462284
401,1.211107931,3633.323793,0.006055539655,1.205052391,0.7317479965,0.006055539655,0.003027769828,0.3658739983
402,1.220796794,3662.390383,0.006103983972,1.21469281,0.7378519805,0.006103983972,0.003051991986,0.3689259903
403,1.230563169,3691.689506,0.006152815844,1.224410353,0.7440047963,0.006152815844,0.003076407922,0.3720023982
404,1.240407674,3721.223022,0.006202038371,1.234205636,0.7502068347,0.006202038371,0.003101019185,0.3751034174
405,1.250330936,3750.992807,0.006251654678,1.244079281,0.7564584894,0.006251654678,0.003125827339,0.3782292447
406,1.260333583,3781.000749,0.006301667915,1.254031915,0.7627601573,0.006301667915,0.003150833958,0.3813800787
407,1.270416252,3811.248755,0.006352081258,1.26406417,0.7691122386,0.006352081258,0.003176040629,0.3845561193
408,1.280579582,3841.738745,0.006402897909,1.274176684,0.7755151365,0.006402897909,0.003201448954,0.3877575682
409,1.290824218,3872.472655,0.006454121092,1.284370097,0.7819692576,0.006454121092,0.003227060546,0.3909846288
410,1.301150812,3903.452436,0.006505754061,1.294645058,0.7884750116,0.006505754061,0.00325287703,0.3942375058
411,1.311560019,3934.680056,0.006557800093,1.305002219,0.7950328117,0.006557800093,0.003278900047,0.3975164059
412,1.322052499,3966.157496,0.006610262494,1.315442236,0.8016430742,0.006610262494,0.003305131247,0.4008215371
413,1.332628919,3997.886756,0.006663144594,1.325965774,0.8083062188,0.006663144594,0.003331572297,0.4041531094
414,1.34328995,4029.86985,0.00671644975,1.3365735,0.8150226686,0.00671644975,0.003358224875,0.4075113343
415,1.35403627,4062.108809,0.006770181348,1.347266088,0.8217928499,0.006770181348,0.003385090674,0.410896425
416,1.36486856,4094.60568,0.006824342799,1.358044217,0.8286171927,0.006824342799,0.0034121714,0.4143085964
417,1.375787508,4127.362525,0.006878937542,1.368908571,0.8354961303,0.006878937542,0.003439468771,0.4177480651
418,1.386793808,4160.381425,0.006933969042,1.379859839,0.8424300993,0.006933969042,0.003466984521,0.4212150496
419,1.397888159,4193.664477,0.006989440794,1.390898718,0.8494195401,0.006989440794,0.003494720397,0.42470977
420,1.409071264,4227.213792,0.007045356321,1.402025908,0.8564648964,0.007045356321,0.00352267816,0.4282324482
421,1.420343834,4261.031503,0.007101719171,1.413242115,0.8635666156,0.007101719171,0.003550859586,0.4317833078
422,1.431706585,4295.119755,0.007158532925,1.424548052,0.8707251485,0.007158532925,0.003579266462,0.4353625743
423,1.443160238,4329.480713,0.007215801188,1.435944436,0.8779409497,0.007215801188,0.003607900594,0.4389704748
424,1.45470552,4364.116559,0.007273527598,1.447431992,0.8852144773,0.007273527598,0.003636763799,0.4426072386
425,1.466343164,4399.029491,0.007331715818,1.459011448,0.8925461931,0.007331715818,0.003665857909,0.4462730966
426,1.478073909,4434.221727,0.007390369545,1.470683539,0.8999365627,0.007390369545,0.003695184772,0.4499682813
427,1.4898985,4469.695501,0.007449492501,1.482449008,0.9073860552,0.007449492501,0.003724746251,0.4536930276
428,1.501817688,4505.453065,0.007509088441,1.4943086,0.9148951436,0.007509088441,0.003754544221,0.4574475718
429,1.51383223,4541.496689,0.007569161149,1.506263069,0.9224643047,0.007569161149,0.003784580574,0.4612321524
430,1.525942888,4577.828663,0.007629714438,1.518313173,0.9300940192,0.007629714438,0.003814857219,0.4650470096
431,1.538150431,4614.451292,0.007690752153,1.530459679,0.9377847713,0.007690752153,0.003845376077,0.4688923857
432,1.550455634,4651.366902,0.007752278171,1.542703356,0.9455370495,0.007752278171,0.003876139085,0.4727685248
433,1.562859279,4688.577838,0.007814296396,1.555044983,0.9533513459,0.007814296396,0.003907148198,0.476675673
434,1.575362153,4726.08646,0.007876810767,1.567485343,0.9612281567,0.007876810767,0.003938405384,0.4806140783
435,1.587965051,4763.895152,0.007939825253,1.580025225,0.9691679819,0.007939825253,0.003969912627,0.484583991
436,1.600668771,4802.006313,0.008003343855,1.592665427,0.9771713258,0.008003343855,0.004001671928,0.4885856629
437,1.613474121,4840.422364,0.008067370606,1.605406751,0.9852386964,0.008067370606,0.004033685303,0.4926193482
438,1.626381914,4879.145743,0.008131909571,1.618250005,0.993370606,0.008131909571,0.004065954786,0.496685303
439,1.63939297,4918.178909,0.008196964848,1.631196005,1.001567571,0.008196964848,0.004098482424,0.5007837854
440,1.652508113,4957.52434,0.008262540566,1.644245573,1.009830111,0.008262540566,0.004131270283,0.5049150557
441,1.665728178,4997.184535,0.008328640891,1.657399537,1.018158752,0.008328640891,0.004164320445,0.5090793761
442,1.679054004,5037.162011,0.008395270018,1.670658734,1.026554022,0.008395270018,0.004197635009,0.5132770111
443,1.692486436,5077.459307,0.008462432178,1.684024003,1.035016454,0.008462432178,0.004231216089,0.5175082272
444,1.706026327,5118.078981,0.008530131636,1.697496195,1.043546586,0.008530131636,0.004265065818,0.521773293
445,1.719674538,5159.023613,0.008598372689,1.711076165,1.052144959,0.008598372689,0.004299186344,0.5260724794
446,1.733431934,5200.295802,0.00866715967,1.724764774,1.060812118,0.00866715967,0.004333579835,0.5304060592
447,1.74729939,5241.898169,0.008736496948,1.738562893,1.069548615,0.008736496948,0.004368248474,0.5347743077
448,1.761277785,5283.833354,0.008806388923,1.752471396,1.078355004,0.008806388923,0.004403194462,0.5391775022
449,1.775368007,5326.104021,0.008876840035,1.766491167,1.087231844,0.008876840035,0.004438420017,0.5436159222
450,1.789570951,5368.712853,0.008947854755,1.780623096,1.096179699,0.008947854755,0.004473927377,0.5480898496
451,1.803887519,5411.662556,0.009019437593,1.794868081,1.105199137,0.009019437593,0.004509718796,0.5525995684
452,1.818318619,5454.955856,0.009091593094,1.809227026,1.11429073,0.009091593094,0.004545796547,0.5571453649
453,1.832865168,5498.595503,0.009164325838,1.823700842,1.123455056,0.009164325838,0.004582162919,0.5617275278
454,1.847528089,5542.584267,0.009237640445,1.838290449,1.132692696,0.009237640445,0.004618820223,0.566346348
455,1.862308314,5586.924941,0.009311541569,1.852996772,1.142004238,0.009311541569,0.004655770784,0.5710021188
456,1.87720678,5631.620341,0.009386033901,1.867820746,1.151390272,0.009386033901,0.004693016951,0.5756951358
457,1.892224434,5676.673303,0.009461122172,1.882763312,1.160851394,0.009461122172,0.004730561086,0.5804256969
458,1.90736223,5722.08669,0.00953681115,1.897825419,1.170388205,0.00953681115,0.004768405575,0.5851941024
459,1.922621128,5767.863383,0.009613105639,1.913008022,1.180001311,0.009613105639,0.004806552819,0.5900006553
460,1.938002097,5814.00629,0.009690010484,1.928312086,1.189691321,0.009690010484,0.004845005242,0.5948456605
461,1.953506114,5860.518341,0.009767530568,1.943738583,1.199458852,0.009767530568,0.004883765284,0.5997294258
462,1.969134163,5907.402488,0.009845670813,1.959288492,1.209304522,0.009845670813,0.004922835406,0.6046522612
463,1.984887236,5954.661707,0.009924436179,1.9749628,1.219228959,0.009924436179,0.00496221809,0.6096144793
464,2.000766334,6002.299001,0.01000383167,1.990762502,1.22923279,0.01000383167,0.005001915834,0.6146163951
465,2.016772464,6050.317393,0.01008386232,2.006688602,1.239316653,0.01008386232,0.005041931161,0.6196583263
466,2.032906644,6098.719932,0.01016453322,2.022742111,1.249481186,0.01016453322,0.00508226661,0.6247405929
467,2.049169897,6147.509692,0.01024584949,2.038924048,1.259727035,0.01024584949,0.005122924743,0.6298635176
468,2.065563256,6196.689769,0.01032781628,2.05523544,1.270054852,0.01032781628,0.005163908141,0.6350274258
469,2.082087762,6246.263287,0.01041043881,2.071677324,1.28046529,0.01041043881,0.005205219406,0.6402326452
470,2.098744465,6296.233394,0.01049372232,2.088250742,1.290959013,0.01049372232,0.005246861161,0.6454795063
471,2.11553442,6346.603261,0.0105776721,2.104956748,1.301536685,0.0105776721,0.005288836051,0.6507683424
472,2.132458696,6397.376087,0.01066229348,2.121796402,1.312198978,0.01066229348,0.005331146739,0.6560994891
473,2.149518365,6448.555096,0.01074759183,2.138770773,1.32294657,0.01074759183,0.005373795913,0.661473285
474,2.166714512,6500.143536,0.01083357256,2.15588094,1.333780143,0.01083357256,0.00541678628,0.6668900713
475,2.184048228,6552.144685,0.01092024114,2.173127987,1.344700384,0.01092024114,0.005460120571,0.6723501919
476,2.201520614,6604.561842,0.01100760307,2.190513011,1.355707987,0.01100760307,0.005503801535,0.6778539934
477,2.219132779,6657.398337,0.01109566389,2.208037115,1.366803651,0.01109566389,0.005547831947,0.6834018254
478,2.236885841,6710.657524,0.01118442921,2.225701412,1.37798808,0.01118442921,0.005592214603,0.68899404
479,2.254780928,6764.342784,0.01127390464,2.243507023,1.389261985,0.01127390464,0.00563695232,0.6946309923
480,2.272819175,6818.457526,0.01136409588,2.261455079,1.40062608,0.01136409588,0.005682047938,0.7003130402
481,2.291001729,6873.005186,0.01145500864,2.27954672,1.412081089,0.01145500864,0.005727504322,0.7060405446
482,2.309329743,6927.989228,0.01154664871,2.297783094,1.423627738,0.01154664871,0.005773324356,0.7118138689
483,2.327804381,6983.413142,0.0116390219,2.316165359,1.43526676,0.0116390219,0.005819510951,0.7176333799
484,2.346426816,7039.280447,0.01173213408,2.334694681,1.446998894,0.01173213408,0.005866067039,0.7234994469
485,2.36519823,7095.59469,0.01182599115,2.353372239,1.458824885,0.01182599115,0.005912995575,0.7294124425
486,2.384119816,7152.359448,0.01192059908,2.372199217,1.470745484,0.01192059908,0.00596029954,0.735372742
